doi,target_formula,paragraph_string,synthesis_type,n_precursors,precursor_formulas,precursor_elements,n_operations,temperatures_C,times_h,precursor_count,precursor_diversity,n_steps,max_temperature_C,total_time_h,complexity_index,formula,band_gap,formation_energy_per_atom,energy_above_hull,density,volume
10.1021/cm0716708,CoWO4,All compounds were synthesized using conventional  <...> e high-temperature volatility of these substances.,solid-state,2,"['WO3', 'CoCO3']","['C', 'Co', 'O', 'W']",4,[],[],2.0,4.0,4.0,,,,CoWO4,0.0,-1.918304684166666,0.0,7.424587765233815,137.22105676351921
10.1021/cm0716708,ZnWO4,All compounds were synthesized using conventional  <...> e high-temperature volatility of these substances.,solid-state,2,"['ZnO', 'WO3']","['O', 'W', 'Zn']",4,[],[],2.0,3.0,4.0,,,,ZnWO4,3.2609,-2.055167530000002,0.0023725785416640003,7.865005453439968,132.27154637308448
10.1021/cm503711r,NaSbO3,"Solid-state synthesis of NaSbO3 was adapted from a <...> trifugation, and dried in a vacuum oven overnight.",solid-state,2,"['Sb2O5', 'Na2CO3']","['C', 'Na', 'O', 'Sb']",8,"[500.0, 900.0]","[3.0, 16.0]",2.0,4.0,8.0,900.0,19.0,-0.510784531730992,NaSbO3,2.7012,-2.056832527275863,0.0,4.9687664196043855,128.83098377675014
10.1021/acs.chemmater.6b02148,FeP,Metal phosphides can be synthesized using a variet <...> actions safely as well as to isolate the products.,solid-state,2,"['P4P4', 'Fe']","['Fe', 'P']",3,[900.0],[192.0],2.0,2.0,3.0,900.0,192.0,-0.44980346931033344,FeP,0.0,-0.597337447321427,0.0,6.366076368783321,90.58386212379064
10.1021/acs.chemmater.7b00226,FeSO4,Sulfo-alluaudite Na2.56Fe1.72(SO4)3 was synthesize <...> nealing at 350 °C for 24 h under a flow of Ar gas.,solid-state,1,['FeSO4·7H2O'],"['Fe', 'H', 'O', 'S']",4,[350.0],[24.0],1.0,4.0,4.0,350.0,24.0,-1.2915738947705178,FeSO4,2.7173,-1.858110193749999,0.0,3.592632915718981,280.85085254301805
10.1021/ic9008653,NaVO2,NaxVO2 samples (x ≈ 0.60) have been prepared in tw <...> deduce the formal formula Na+0.60V3+0.60V4+0.40O2.,solid-state,2,"['V2O5', 'Na2CO3']","['C', 'Na', 'O', 'V']",6,[],[24.0],2.0,4.0,6.0,,24.0,,NaVO2,0.0,-2.340843991594829,0.0,4.23866795387433,41.49912667877256
10.1021/acs.inorgchem.7b01426,InCoO3,"Polycrystalline InCoO3 and ScCoO3 were synthesized <...>  ethanol, and acetone several times to remove KCl.",solid-state,2,"['In2O3', 'Co3O4']","['Co', 'In', 'O']",3,[],[],2.0,3.0,3.0,,,,InCoO3,0.0,-1.533098974333332,0.078910866214286,7.275312124108903,202.4509888295771
10.1021/acs.inorgchem.7b01426,ScCoO3,"Polycrystalline InCoO3 and ScCoO3 were synthesized <...>  ethanol, and acetone several times to remove KCl.",solid-state,2,"['Sc2O3', 'Co3O4']","['Co', 'O', 'Sc']",3,[],[],2.0,3.0,3.0,,,,ScCoO3,0.8961999999999991,-2.530143647499999,0.069198819589287,4.982917296599512,202.46357062059715
10.1021/ja026155j,BaSnF4,Materials Preparation. BaSnF4 was prepared by the  <...> ns of BaF2 and an as-yet unidentified third phase.,solid-state,2,"['BaF2', 'SnF2']","['Ba', 'F', 'Sn']",4,[250.0],[8.0],2.0,3.0,4.0,250.0,8.0,-1.3579942081836303,BaSnF4,3.6599,-3.378080711666666,0.0,5.264071713534402,209.4765549808024
10.1021/ja038365h,NaSbO3,"Synthesis. NaSbO3 in its ilmenite form was synthes <...>  microscope, equipped with an Oxford eXL analyzer.",solid-state,2,"['Sb2O3', 'NaCO3']","['C', 'Na', 'O', 'Sb']",3,[1000.0],[10.0],2.0,4.0,3.0,1000.0,10.0,-0.8015280730188215,NaSbO3,2.7012,-2.056832527275863,0.0,4.9687664196043855,128.83098377675014
10.1021/ja0765924,Mn2Ga5,"Synthesis. High purities of Ga (99.99%, Alfa Aesar <...> y in a centrifuge at 4000 rpm for several minutes.",solid-state,2,"['Mn', 'Ga']","['Ga', 'Mn']",3,"[700.0, 500.0]",[10.0],2.0,2.0,3.0,700.0,10.0,-1.260684922844551,Mn2Ga5,0.0,-0.145956428423644,0.032226584285714004,7.200126330920139,211.48028010661886
10.1021/jacs.5b04107,SrTiO3,"In the present experiments, SrTiO3 doped with a lo <...> ) by a 20 h solid state reaction at 1373 K in air.",solid-state,2,"['TiO2', 'SrCO3']","['C', 'O', 'Sr', 'Ti']",2,[],[],2.0,4.0,2.0,,,,SrTiO3,1.848799999999999,-3.551662291666667,0.0,5.093987781835845,119.62507795144641
10.1021/ja8072269,CaFeO2,A precursor CaFeO2.5 crystallizing in the Brownmil <...> xperiments were also prepared in a similar method.,solid-state,1,['CaFeO2.5'],"['Ca', 'Fe', 'O']",9,[1200.0],"[24.0, 48.0, 24.0]",1.0,3.0,9.0,1200.0,96.0,-0.29078133613647517,CaFeO2,2.5069,-2.361847578124999,0.031921811875000004,4.538612762827848,187.21063679153013
10.1007/s10854-017-8017-9,Ca3WO6,"The Ho3+/Yb3+ co-doped Ca3WO6 phosphors has been s <...>  y = 0.01, 0.05, 0.1, 0.15, 0.2, 0.25 and 0.3 mol.",solid-state,4,"['WO3', 'CaCO3', 'Yb2O3', 'Ho2O3']","['C', 'Ca', 'Ho', 'O', 'W', 'Yb']",2,[],[],4.0,6.0,2.0,,,,Ca3WO6,3.706,-3.081071199499997,0.0,4.751220194575889,279.6471227954062
10.1007/s00339-016-0328-9,Ca2MgSi2O7,"Ca2MgSi2O7:Dy3+ and Ca2MgSi2O7:Dy3+, R+ (R+ = Li+, <...> ound into powder for characterizing the phosphors.",solid-state,4,"['MgO', 'Dy2O3', 'SiO2', 'CaCO3']","['C', 'Ca', 'Dy', 'Mg', 'O', 'Si']",7,[1200.0],"[2.0, 3.0]",4.0,6.0,7.0,1200.0,5.0,0.21413510915016057,Ca2MgSi2O7,4.467700000000001,-3.374635929583332,0.022590285555558,2.865338749063019,315.9899419845207
10.1007/s10895-015-1711-1,Sr2GdTaO6,"The Sr2GdTaO6: (1.0%)Eu, (x%)Er (Where x = 0.5, 1. <...> d samples have been obtained in white powder form.",solid-state,5,"['SrCO3', 'Ta2O5', 'Gd2O3', 'Er2O3', 'Eu2O3']","['C', 'Er', 'Eu', 'Gd', 'O', 'Sr', 'Ta']",4,[1200.0],[3.0],5.0,7.0,4.0,1200.0,3.0,0.3390221273127124,Sr2GdTaO6,3.557,-3.563219399233332,0.0,6.873498703979861,294.4612268215852
10.1007/s10854-008-9573-9,LiCoO2,"A powder sample of LiCoO2 was prepared at Osaka Ci <...> ss, and the disc was used as a positive electrode.",solid-state,2,"['CoCO3', 'LiOH·H2O']","['C', 'Co', 'H', 'Li', 'O']",4,[900.0],[12.0],2.0,5.0,4.0,900.0,12.0,-0.6600819827543984,LiCoO2,0.6623,-1.745659770833334,0.0,5.121430775621985,31.733696867729034
10.1007/s10008-011-1520-7,LiV3O8,LiNi1/3Mn1/3Co1/3O2 cathode material was synthesiz <...>  solid consisting of crystalline LiV3O8 particles.,solid-state,2,"['LiOH', 'V2O5']","['H', 'Li', 'O', 'V']",7,[],[10.0],2.0,4.0,7.0,,10.0,,LiV3O8,1.7930000000000001,-2.343562962777778,0.0033483862500060003,3.5559253978868153,268.7558543641708
10.1149/2.0431807jes,LiCoO2,"LiCoO2 was prepared from solid-state reaction of L <...> espectively 70, 120 and 450 °C for 3, 3, and 12 h.",solid-state,2,"['Li2CO3', 'Co3O4']","['C', 'Co', 'Li', 'O']",5,[],[],2.0,4.0,5.0,,,,LiCoO2,0.6623,-1.745659770833334,0.0,5.121430775621985,31.733696867729034
10.1007/s10854-018-8588-0,Y3Fe5O12,Yttrium iron garnet Y3Fe5O12 (YIG) powders were sy <...>  was controlled by sieving through 300-mesh sieve.,solid-state,2,"['Y2O3', 'Fe2O3']","['Fe', 'O', 'Y']",4,[1299.85],"[3.0, 6.0]",2.0,3.0,4.0,1299.85,9.0,-0.683105875692056,Y3Fe5O12,1.9136000000000002,-2.52611848025,0.023515586406249,4.947580148338677,990.6826695564337
10.1038/nphys4248,CaCuO2,"Single crystals of Bi2Sr0.9La1.1CuO6+δ (Bi2201, p  <...> c = 3.2 Å (17.6 Å) for CCO (superlattice CCO/STO).",solid-state,2,"['CuO', 'CaCO3']","['C', 'Ca', 'Cu', 'O']",6,"[860.0, 900.0]","[48.0, 24.0, 12.0]",2.0,4.0,6.0,900.0,84.0,-0.3952036995299317,CaCuO2,0.0,-2.126880714999999,0.015604196666667002,4.832002015729212,46.607380747893124
10.1039/c0jm02810j,LiV3O8,All chemicals used in our study were analytical gr <...> 80 °C for 10 h (this sample was designated HT680).,solid-state,2,"['V2O5', 'CH3COOLi·2H2O']","['C', 'H', 'Li', 'O', 'V']",7,"[80.0, 500.0, 400.0, 350.0, 680.0]","[2.0, 10.0]",2.0,5.0,7.0,680.0,12.0,-0.6081843881699356,LiV3O8,1.7930000000000001,-2.343562962777778,0.0033483862500060003,3.5559253978868153,268.7558543641708
10.1039/c2jm32024j,LiCoO2,O3-LiCoO2 was synthesized via solid-state reaction <...> tant current rate of 1/40 C (about 0.042 mA cm-2).,solid-state,2,"['Li2CO3', 'Co3O4']","['C', 'Co', 'Li', 'O']",14,"[650.0, 900.0, 650.0, 800.0, 130.0]","[12.0, 24.0, 12.0, 12.0]",2.0,4.0,14.0,900.0,60.0,0.028157460273792935,LiCoO2,0.6623,-1.745659770833334,0.0,5.121430775621985,31.733696867729034
10.1039/c8tc01722k,Ba2SiO4,"A series of Ba2SiO4:xEu2+,yHo3+ (x = 0-0.03; y = 0 <...> products were obtained for following measurements.",solid-state,4,"['Ho2O3', 'SiO2', 'BaCO3', 'Eu2O3']","['Ba', 'C', 'Eu', 'Ho', 'O', 'Si']",8,"[1000.0, 1320.0]","[6.0, 4.0]",4.0,6.0,8.0,1320.0,10.0,0.3737906082498594,Ba2SiO4,4.6319,-3.361976853214285,0.0,5.376656001946446,453.05578895218787
10.1007/s10008-018-3958-3,Na2Ti3O7,Na2Ti3O7 was synthesized by modification of our pr <...> xide) and Na2CO3 and calcined at 1000 °C for 20 h.,solid-state,2,"['Na2CO3', 'TiO2']","['C', 'Na', 'O', 'Ti']",5,"[600.0, 500.0, 1000.0]","[1.0, 1.0, 20.0]",2.0,4.0,5.0,1000.0,22.0,-0.6281355763096557,Na2Ti3O7,2.9953000000000003,-3.160181039813217,0.0,3.456687956033042,289.7451538065769
10.1039/c2jm33056c,Zn2SiO4,"The synthesis of Zn2SiO4:Mn2+ powder was performed <...> sco, FP-6500) equipped with an integrating sphere.",solid-state,5,"['Mn3O4', 'ZnO', 'SiO2', 'Mn(NO3)2', 'H2O']","['H', 'Mn', 'N', 'O', 'Si', 'Zn']",14,[999.85],"[24.0, 4.0, 2.0, 2.0]",5.0,6.0,14.0,999.85,32.0,0.8280069878173553,Zn2SiO4,2.7537000000000003,-2.44712343857143,0.0,4.24570923859573,523.0730091077116
10.1039/c2ce26316e,Zn2GeO4,"GeO2, Zn(NO3)2·6H2O, CO(NH2)2 and ZnO used in the  <...> °C min-1) for 16 h in air to produce bulk Zn2GeO4.",solid-state,2,"['GeO2', 'ZnO']","['Ge', 'O', 'Zn']",13,"[140.0, 70.0, 1300.0]","[0.3333333333333333, 10.25, 16.0]",2.0,3.0,13.0,1300.0,26.583333333333336,-0.03941187231815242,Zn2GeO4,2.2752,-1.9692918614285722,0.0,4.755174506972145,560.383815647266
10.1039/c2dt32623j,Zn2GeO4,"Germanium(IV) oxide (GeO2, SCRC, China) and zinc o <...> O2 (mass ratio of 1:2) at 1200 °C for 16 h in air.",solid-state,2,"['GeO2', 'ZnO']","['Ge', 'O', 'Zn']",6,"[200.0, 70.0]",[],2.0,3.0,6.0,200.0,,,Zn2GeO4,2.2752,-1.9692918614285722,0.0,4.755174506972145,560.383815647266
10.1039/b408442j,LiCuO2,A powder sample of Li2CuO2 was obtained by solid-s <...> f CuO along with the starting material in the XRD.,solid-state,2,"['CuO', 'Li']","['Cu', 'Li', 'O']",4,[50.0],[0.25],2.0,3.0,4.0,50.0,0.25,-1.5149327712943812,LiCuO2,0.3163,-1.450581410833332,0.0,4.607173182615962,36.93841492954792
10.1039/c5tc00099h,LiFe5O8,A high-pressure sputtering system had been used to <...> e and out-of-plane directions at room temperature.,solid-state,2,"['LiCO3', 'Fe2O3']","['C', 'Fe', 'Li', 'O']",3,[],[],2.0,4.0,3.0,,,,LiFe5O8,1.3685,-1.7119847100595251,0.06306247000000101,4.495296520671248,611.9559404434948
10.1039/c7dt03370b,Ho2Ge2O7,Neutron diffraction experiments were carried out o <...> led description of this set up see Le Godec et al.,solid-state,2,"['GeO2', 'Ho2O3']","['Ge', 'Ho', 'O']",1,[],[],2.0,3.0,1.0,,,,Ho2Ge2O7,3.252,-3.088216099090916,0.0,8.072282722589534,241.55818856941258
10.1039/c4dt01060d,Bi2TeO5,"Bi2TeO5, Bi1.9Y0.1TeO5, and Bi1.8Y0.2TeO5 were syn <...> cooled at a rate of 60 °C h-1 to room temperature.",solid-state,2,"['Bi2O3', 'TeO2']","['Bi', 'O', 'Te']",9,"[700.0, 750.0]","[24.0, 24.0]",2.0,3.0,9.0,750.0,48.0,-0.5673499996537515,Bi2TeO5,2.4275,-1.644739106145836,0.0,7.854367725983495,529.0117303166012
10.1016/j.surfcoat.2017.07.054,La2Zr2O7,Commercially procured lanthanum oxide (La2O3) and  <...> thesized feedstock powders was around 30 to 60 μm.,solid-state,2,"['La2O3', 'ZrO2']","['La', 'O', 'Zr']",5,[1500.0],"[24.0, 4.0]",2.0,3.0,5.0,1500.0,28.0,-0.4196724470666694,La2Zr2O7,3.7346,-3.9093342250000003,0.0,6.022970327451468,315.5424317752237
10.1016/j.surfcoat.2017.04.070,LaMgAl11O19,A nickel-based superalloy (Hastelloy C-263) used i <...> ll milled for 5 h. 2MgO+11Al2O3+La2O3→2LaMgAl11O19,solid-state,3,"['MgO', 'La2O3', 'Al2O3']","['Al', 'La', 'Mg', 'O']",4,[973.0],"[2.0, 5.0]",3.0,4.0,4.0,973.0,7.0,-0.5746270408386518,LaMgAl11O19,4.212899999999999,-3.467031464687499,0.0,4.127685573091168,614.7005014285288
10.1016/j.jpcs.2006.10.005,LaCoO3,LaCoO3 samples were prepared by thermal decomposit <...> ared by citrate precursor method as EPR standards.,solid-state,2,"['La(NO3)3·6H2O', 'CoCO3']","['C', 'Co', 'H', 'La', 'N', 'O']",7,"[-20.0, 750.0]",[20.0],2.0,6.0,7.0,750.0,20.0,-0.3997241943337935,LaCoO3,0.9497000000000001,-2.599926138,0.0,6.914735764099035,118.07297697836468
10.1016/j.apcatb.2018.03.007,NaNbO3,"Particles of KCa2Nan -3NbnO3 n +1, where n = 3 or  <...> :N and KCa2Nan -3NbnO3 n +1:N (KCl), respectively.",solid-state,2,"['Na2CO3', 'Nb2O5']","['C', 'Na', 'Nb', 'O']",9,"[1199.85, 899.85, 1199.85, 769.85, 799.85, 899.85]","[12.0, 10.0, 48.0, 6.0]",2.0,4.0,9.0,1199.85,76.0,-0.04100587661554471,NaNbO3,2.5048,-2.844822765275861,0.0,4.472888253079711,121.69003756668431
10.1016/j.materresbull.2009.07.019,BaTiO3,"The starting compositions were obtained from BaCO3 <...>  1 °C/h, then natural cooling to room temperature.",solid-state,2,"['TiO2', 'BaCO3']","['Ba', 'C', 'O', 'Ti']",4,"[1000.0, 850.0]",[],2.0,4.0,4.0,1000.0,,,BaTiO3,2.2929999999999993,-3.492277977666666,0.0,5.905237274567591,65.57310741671338
10.1016/j.materresbull.2009.07.019,NaNbO3,"The starting compositions were obtained from BaCO3 <...>  1 °C/h, then natural cooling to room temperature.",solid-state,2,"['Na2CO3', 'Nb2O5']","['C', 'Na', 'Nb', 'O']",4,"[1000.0, 850.0]",[],2.0,4.0,4.0,1000.0,,,NaNbO3,2.5048,-2.844822765275861,0.0,4.472888253079711,121.69003756668431
10.1016/j.materresbull.2005.08.010,Mg4Ta2O9,"To prepare these compounds, niobium(V) oxide, bism <...> n amyl acetate on a carbon coated TEM copper grid.",solid-state,3,"['Ta2O5', 'Mg(NO3)2·6H2O', 'NH4OH']","['H', 'Mg', 'N', 'O', 'Ta']",22,"[100.0, 1000.0]","[20.0, 5.0, 12.0, 12.0]",3.0,5.0,22.0,1000.0,49.0,0.8891624747779234,Mg4Ta2O9,4.2018,-3.240302830644448,0.0,6.195599695626739,323.29019415444355
10.1016/j.elecom.2009.03.017,LiMn2O4,LiMn2O4 was prepared by a solid-state synthesis. m <...> ith x wt% of LiNi1/2Mn1/2O2 is denoted as LMO-T-x.,solid-state,2,"['MnO2', 'LiOH']","['H', 'Li', 'Mn', 'O']",10,[1000.0],[],2.0,4.0,10.0,1000.0,,,LiMn2O4,0.42689999999999906,-2.0681063427422,0.0,4.039450477596829,148.65876347556787
10.1016/j.materresbull.2015.09.014,Ca2Ta2O7,"Solid state synthesis of Ca2Ta2O7 powders (samples <...> ing rate: 10 K/min to 800 °C, 5 K/min to 1300 °C).",solid-state,2,"['Ta2O5', 'CaCO3']","['C', 'Ca', 'O', 'Ta']",2,"[1300.0, 800.0, 1300.0]",[12.0],2.0,4.0,2.0,1300.0,12.0,-0.6664207405683109,Ca2Ta2O7,3.3532,-3.483381799774892,0.0,6.3064528718959565,2042.3916447994354
10.1016/j.jssc.2005.05.012,RbCa2Nb3O10,RbCa2Nb3O10 was prepared by solid state reaction o <...> powder patterns against prior literature reports .,solid-state,3,"['Nb2O5', 'Rb2CO3', 'CaCO3']","['C', 'Ca', 'Nb', 'O', 'Rb']",9,"[850.0, 1100.0, 1100.0, 850.0]","[1.0, 12.0, 12.0, 1.0]",3.0,5.0,9.0,1100.0,26.0,0.032447559418984986,RbCa2Nb3O10,1.4777999999999991,-3.106621682968748,0.047629975781223,4.174288965866397,240.4062359998148
10.1016/j.jssc.2006.08.007,NaCoPO4, α and β NaCoPO4 samples for calorimetric studies  <...> f the final ground β product is vivid violet blue.,solid-state,2,"['CoCO3', 'NaH2PO4']","['C', 'Co', 'H', 'Na', 'O', 'P']",13,"[84.85000000000002, 99.85000000000002, 349.85, 349.85, 649.85]",[72.0],2.0,6.0,13.0,649.85,72.0,0.11647701901164505,NaCoPO4,3.2132,-2.34385401836031,0.0,2.9256009993869982,401.61312429052964
10.1016/j.jssc.2008.03.020,CsCa2Ta3O10,The powder samples of CsCa2Ta3O10 were prepared by <...> rticles prior to use in photocatalytic reactions .,solid-state,3,"['Ta2O5', 'CaCO3', 'Cs2CO3']","['C', 'Ca', 'Cs', 'O', 'Ta']",7,"[280.0, 400.0, 430.0, 400.0, 500.0, 500.0, 200.0]","[2.0, 2.0]",3.0,5.0,7.0,500.0,4.0,-0.5620346966476226,CsCa2Ta3O10,2.1798,-3.318698403853449,0.023552848028289,6.281333987154585,242.12790249231253
10.1016/j.jssc.2010.12.025,AlFeO3,AlFeO3 and GaFeO3 were prepared by the co-precipit <...> gerator was used for low temperature measurements.,solid-state,2,"['Al', 'Fe2O3']","['Al', 'Fe', 'O']",16,"[80.0, 1350.0, 1400.0]","[2.0, 5.0]",2.0,3.0,16.0,1400.0,7.0,0.14355715956846385,AlFeO3,2.1792,-2.534268328,0.032552852499998,4.499455863270265,193.12520973604154
10.1016/j.jssc.2014.03.037,MgV2O4,The polycrystalline MgV2O4 sample for powder SXRD  <...> s of the powder diffraction data using RIETAN-FP .,solid-state,2,"['MgO', 'V2O3']","['Mg', 'O', 'V']",4,[],[],2.0,3.0,4.0,,,,MgV2O4,0.00019999999999900002,-2.701663290238095,0.0,4.014800086228653,471.9696302508868
10.1016/j.tca.2008.04.022,Na2SiO3,Sodium metasilicate was synthesized by two differe <...>  synthesis the Na:Si molar ratio was equal to 2:1.,solid-state,2,"['Na2CO3', 'SiO2']","['C', 'Na', 'O', 'Si']",7,"[900.0, 70.0]",[4.0],2.0,4.0,7.0,900.0,4.0,-0.6312568834646921,Na2SiO3,3.8657,-2.692845917126435,0.0,2.667359062327591,151.97862116675321
10.1016/j.jlumin.2008.08.009,SrAl2O4,AEA SrAl2O4 with trivalent praseodymium as an acti <...> e activator praseodymium was varied from 2% to 4%.,solid-state,2,"['Al2O3', 'SrCO3']","['Al', 'C', 'O', 'Sr']",5,[1200.0],[],2.0,4.0,5.0,1200.0,,,SrAl2O4,4.1419999999999995,-3.458835004642857,0.0,3.555923830251846,384.0068146842235
10.1016/j.jlumin.2011.06.017,Li5AlO4,"The phosphor samples were prepared using a solid s <...> oped sample was Eu2O3:xLi5 AlO4 (x = 0-0.25, 4.0).",solid-state,2,"['Li2CO3', 'Al2O3']","['Al', 'C', 'Li', 'O']",4,[],[],2.0,4.0,4.0,,,,Li5AlO4,4.662000000000001,-2.496202980041666,0.0,2.309591473156702,722.9102622621566
10.1016/j.jlumin.2016.06.048,Zn2SiO4,One of great advantages of sol-gel methods is that <...> he order of microns with a wide size distribution.,solid-state,4,"['ZnO', 'SiO2', 'MnO', 'MnNO3.6H2O']","['H', 'Mn', 'N', 'O', 'Si', 'Zn']",8,"[1050.0, 750.0, 1000.0, 1200.0]",[],4.0,6.0,8.0,1200.0,,,Zn2SiO4,2.7537000000000003,-2.44712343857143,0.0,4.24570923859573,523.0730091077116
10.1016/S1010-6030(03)00442-8,SrTiO3,Chromium-doped SrTiO3 powder was prepared by a sol <...> eous H2PtCl6 solution by a photodeposition method.,solid-state,2,"['SrCO3', 'TiO2']","['C', 'O', 'Sr', 'Ti']",3,[1149.85],[20.0],2.0,4.0,3.0,1149.85,20.0,-0.6682047705524307,SrTiO3,1.848799999999999,-3.551662291666667,0.0,5.093987781835845,119.62507795144641
10.1016/j.mseb.2008.12.026,Sr2RuO4,"A-Ru-O powders (A = Ca, Sr and Ba) at different ra <...> re conducted from room temperature (RT) to 1023 K.",solid-state,2,"['SrCO3', 'RuO2']","['C', 'O', 'Ru', 'Sr']",2,"[1349.85, 1299.85, 1249.85]",[],2.0,4.0,2.0,1349.85,,,Sr2RuO4,0.0,-2.472956615714286,0.0,5.856474073833148,96.49049194732007
10.1016/j.bios.2016.12.006,BaTiO3,"Pristine, tetragonal-phase BT NPs were synthesised <...> on scanning electron microscopy (FE-SEM) analyses.",solid-state,2,"['TiO2', 'BaCO3']","['Ba', 'C', 'O', 'Ti']",4,[1200.0],[2.0],2.0,4.0,4.0,1200.0,2.0,-0.6395188447196876,BaTiO3,2.2929999999999993,-3.492277977666666,0.0,5.905237274567591,65.57310741671338
10.1016/j.optmat.2015.05.052,Gd3Ga5O12,Five samples of GGG:Cr with doping concentrations  <...> e to improve the crystal structure of the powders.,solid-state,6,"['Ga2O3', '(NH4)2Ce(NO3)6', 'Gd2O3', 'NH4OH', 'Cr(NO3)3·9H2O', 'Cr']","['Ce', 'Cr', 'Ga', 'Gd', 'H', 'N', 'O']",11,"[99.85000000000002, 1099.85]",[],6.0,7.0,11.0,1099.85,,,Gd3Ga5O12,2.9042,-2.9328299158749997,0.0,6.801126125140842,988.6948986657218
10.1016/j.ijhydene.2009.09.077,Mg2Ni,The samples corresponding to Mg2Ni have been fabri <...>  route significantly lowered the formation of MgO.,solid-state,2,"['Mg', 'Ni']","['Mg', 'Ni']",5,[],[],2.0,2.0,5.0,,,,Mg2Ni,0.0,-0.15303366444444402,0.0,3.559281694202292,300.36648344396997
10.1016/j.jcrysgro.2006.04.039,BaWO4,The raw materials used for making BaWO4 are 4 N pu <...> igure 2 is a BaWO4 crystal grown with this method.,solid-state,2,"['BaCO3', 'WO3']","['Ba', 'C', 'O', 'W']",1,[],[],2.0,4.0,1.0,,,,BaWO4,4.8822,-2.729128477500001,0.0,6.254184565542669,204.5289385590323
10.1016/j.jcrysgro.2010.12.030,K2MoO4,The potassium molybdate powder was synthesized at  <...> tometer using Cu kα radiation at room temperature.,solid-state,2,"['K2CO3', 'MoO3']","['C', 'K', 'Mo', 'O']",1,[],[],2.0,4.0,1.0,,,,K2MoO4,4.3175,-2.204234955642857,0.0,3.135743484342679,252.20885838908387
10.1016/S0040-6090(02)00238-9,LaNiO3,The preparation of LNO thin films was carried out  <...> grown on Si(100) with a cube-on-cube relationship.,solid-state,2,"['NiO', 'La2O3']","['La', 'Ni', 'O']",4,[950.0],[],2.0,3.0,4.0,950.0,,,LaNiO3,0.0,-2.472384724499998,0.0,7.242700657180458,225.23285093837262
10.1016/j.jcrysgro.2013.11.039,YMnO3,Ceramic target of YMnO3 was prepared by sol-gel me <...> ) substrates by pulsed laser deposition technique.,solid-state,2,"['Y(NO3)3', 'Mn(NO3)3·4H2O']","['H', 'Mn', 'N', 'O', 'Y']",10,"[1099.85, 1199.85, 699.85]","[4.0, 10.0]",2.0,5.0,10.0,1199.85,14.0,-0.07581861777992269,YMnO3,0.0,-3.027483251919541,0.0,5.120548727866363,373.2740106140465
10.1016/j.tsf.2010.07.092,SrSnO3,SrSnO3 targets were prepared by solid-state reacti <...>  the presence of the expected single-phase SrSnO3.,solid-state,2,"['SrCO3', 'SnO2']","['C', 'O', 'Sn', 'Sr']",3,"[1000.0, 1100.0]","[8.0, 8.0]",2.0,4.0,3.0,1100.0,16.0,-0.7150838781655988,SrSnO3,1.7365,-2.6373586375,0.0,6.345516909051056,266.2174999396318
10.1016/j.jct.2005.01.013,La2Zr2O7,The La2Zr2O7 powder was synthesized by solid state <...> here had to be used for calorimetric measurements.,solid-state,2,"['La2O3', 'ZrO2']","['La', 'O', 'Zr']",6,[1499.85],[15.0],2.0,3.0,6.0,1499.85,15.0,-0.4043771960346795,La2Zr2O7,3.7346,-3.9093342250000003,0.0,6.022970327451468,315.5424317752237
10.1016/j.jct.2005.01.013,Nd2Zr2O7,The La2Zr2O7 powder was synthesized by solid state <...> here had to be used for calorimetric measurements.,solid-state,2,"['Nd(NO3)3', 'ZrO2']","['N', 'Nd', 'O', 'Zr']",6,[1499.85],[15.0],2.0,4.0,6.0,1499.85,15.0,-0.2706889600225316,Nd2Zr2O7,3.3281,-3.842356440454542,0.0,6.314339087785746,306.59562986714155
10.1016/j.jct.2018.02.020,NaCaBO3,The samples were synthesized referring to literatu <...> relevant information on source materials purities.,solid-state,3,"['CaCO3', 'H3BO3', 'Na2CO3']","['B', 'C', 'Ca', 'H', 'Na', 'O']",1,[],[],3.0,6.0,1.0,,,,NaCaBO3,3.8471,-2.910027832590996,0.0,2.738565978059632,591.204215431442
10.1016/S0167-2738(02)00608-2,Fe3PO7,The crystalline compound Fe3PO7 was prepared by a  <...> e was 100 °C h-1 for all the temperature settings.,solid-state,2,"['(NH4)2HPO4', 'Fe2O3']","['Fe', 'H', 'N', 'O', 'P']",7,"[950.0, 950.0, 1050.0]","[12.0, 12.0, 12.0]",2.0,5.0,7.0,1050.0,36.0,-0.28158564653718815,Fe3PO7,2.1744,-1.996787724512985,0.061846141590908,3.850723922556256,133.8981879584459
10.1016/j.ssi.2012.02.060,NaNbO3,"To allow the comparison with the mechanochemically <...> ometer), is further denoted as ""reference"" NaNbO3.",solid-state,2,"['Nb2O5', 'Na2CO3']","['C', 'Na', 'Nb', 'O']",3,[650.0],[4.0],2.0,4.0,3.0,650.0,4.0,-1.0477892493732388,NaNbO3,2.5048,-2.844822765275861,0.0,4.472888253079711,121.69003756668431
